dispute_id,invoice_id,customer_id,customer_name,open_date,dispute_amount,dispute_type,status,assigned_to,handler_id,resolution_date,resolution_notes,description
DISP000271,INV0004893,CUST000490,JSW Power Enterprises,2025-04-09,80909.29,Quantity Discrepancy,Open,Rani Gupta,REP000014,,,Customer disputes quantity discrepancy on invoice INV0004893
DISP000272,INV0004912,CUST000492,L&T Power Enterprises,2025-01-30,416255.95,Delivery Delay,Resolved - Accepted,Meena Mishra,REP000037,2025-03-01,Credit memo issued for 416255.95,Customer disputes delivery delay on invoice INV0004912
DISP000273,INV0004931,CUST000494,SBI Power Enterprises,2025-01-26,2458471.88,Service Not Rendered,Resolved - Accepted,Vijay Gupta,REP000003,2025-02-26,Credit memo issued for 2458471.88,Customer disputes service not rendered on invoice INV0004931
DISP000274,INV0004976,CUST000498,Hindustan Power Enterprises,2025-04-07,64796.81,Contract Terms,Open,Sunita Mishra,REP000035,,,Customer disputes contract terms on invoice INV0004976
DISP000275,INV0004995,CUST000500,Tech Power Enterprises,2025-04-07,30695.92,Delivery Delay,Open,Sanjay Mishra,REP000027,,,Customer disputes delivery delay on invoice INV0004995
DISP000276,INV0004996,CUST000500,Tech Power Enterprises,2025-01-23,67983.75,Delivery Delay,Resolved - Accepted,Anil Joshi,REP000045,2025-02-19,Credit memo issued for 67983.75,Customer disputes delivery delay on invoice INV0004996
DISP000277,INV0005001,CUST000501,Tata Steel Enterprises,2025-01-01,34174.61,Contract Terms,Resolved - Accepted,Sanjay Mishra,REP000027,2025-01-29,Credit memo issued for 34174.61,Customer disputes contract terms on invoice INV0005001
DISP000279,INV0005022,CUST000503,Infosys Steel Enterprises,2024-11-29,351850.83,Quality Issue,Under Investigation,Rahul Gupta,REP000006,,,Customer disputes quality issue on invoice INV0005022
DISP000280,INV0005032,CUST000504,Bharti Steel Enterprises,2025-04-17,168499.34,Price Discrepancy,Under Investigation,Ashok Mishra,REP000030,,,Customer disputes price discrepancy on invoice INV0005032
DISP000281,INV0005054,CUST000506,Wipro Steel Enterprises,2025-03-17,159791.61,Quality Issue,Resolved - Rejected,Rakesh Mishra,REP000028,2025-04-13,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0005054
DISP000282,INV0005073,CUST000508,Birla Steel Enterprises,2024-11-18,1488762.67,Service Not Rendered,Resolved - Accepted,Vijay Mishra,REP000023,2024-11-29,Credit memo issued for 1488762.67,Customer disputes service not rendered on invoice INV0005073
DISP000283,INV0005076,CUST000508,Birla Steel Enterprises,2025-03-16,59677.95,Wrong Item,Resolved - Accepted,Rajesh Mishra,REP000029,2025-03-22,Credit memo issued for 59677.95,Customer disputes wrong item on invoice INV0005076
DISP000284,INV0005083,CUST000509,Adani Steel Enterprises,2025-01-06,40874.63,Duplicate Billing,Resolved - Accepted,Kavita Gupta,REP000018,2025-01-14,Credit memo issued for 40874.63,Customer disputes duplicate billing on invoice INV0005083
DISP000285,INV0005102,CUST000511,Godrej Steel Enterprises,2024-12-04,117047.61,Contract Terms,Resolved - Rejected,Sanjay Joshi,REP000047,2024-12-12,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0005102
DISP000286,INV0005134,CUST000514,SBI Steel Enterprises,2025-02-04,9245.54,Contract Terms,Resolved - Rejected,Sanjay Gupta,REP000007,2025-02-20,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0005134
DISP000287,INV0005203,CUST000521,Tata Textiles Enterprises,2024-12-09,139576.76,Contract Terms,Resolved - Accepted,Rakesh Mishra,REP000028,2025-01-02,Credit memo issued for 139576.76,Customer disputes contract terms on invoice INV0005203
DISP000288,INV0005252,CUST000526,Wipro Textiles Enterprises,2025-03-21,174753.10,Delivery Delay,Under Investigation,Raj Gupta,REP000001,,,Customer disputes delivery delay on invoice INV0005252
DISP000289,INV0005263,CUST000527,Mahindra Textiles Enterprises,2024-12-14,1884609.51,Contract Terms,Resolved - Rejected,Rani Mishra,REP000034,2025-01-07,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0005263
DISP000290,INV0005283,CUST000529,Adani Textiles Enterprises,2024-10-31,66808.29,Duplicate Billing,Resolved - Accepted,Shalini Gupta,REP000019,2024-11-16,Credit memo issued for 66808.29,Customer disputes duplicate billing on invoice INV0005283
DISP000291,INV0005303,CUST000531,Godrej Textiles Enterprises,2025-03-04,46731.05,Quality Issue,Resolved - Accepted,Ashok Gupta,REP000010,2025-04-06,Credit memo issued for 46731.05,Customer disputes quality issue on invoice INV0005303
DISP000292,INV0005317,CUST000532,L&T Textiles Enterprises,2024-12-24,417639.15,Service Not Rendered,Resolved - Rejected,Raj Joshi,REP000041,2024-12-29,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0005317
DISP000293,INV0005331,CUST000534,SBI Textiles Enterprises,2025-01-07,13610.19,Service Not Rendered,Under Investigation,Sanjay Mishra,REP000027,,,Customer disputes service not rendered on invoice INV0005331
DISP000294,INV0005372,CUST000538,Hindustan Textiles Enterprises,2025-01-23,56562.40,Quality Issue,Under Investigation,Ashok Joshi,REP000050,,,Customer disputes quality issue on invoice INV0005372
DISP000295,INV0005394,CUST000540,Tech Textiles Enterprises,2025-01-03,861931.83,Quality Issue,Under Investigation,Sunil Gupta,REP000004,,,Customer disputes quality issue on invoice INV0005394
DISP000296,INV0005415,CUST000542,Reliance Pharma Enterprises,2025-02-04,33760.45,Quality Issue,Resolved - Rejected,Sanjay Gupta,REP000007,2025-03-10,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0005415
DISP000297,INV0005433,CUST000544,Bharti Pharma Enterprises,2025-02-19,23755.96,Price Discrepancy,Resolved - Accepted,Geeta Gupta,REP000020,2025-03-23,Credit memo issued for 23755.96,Customer disputes price discrepancy on invoice INV0005433
DISP000298,INV0005472,CUST000548,Birla Pharma Enterprises,2024-12-02,15000.82,Service Not Rendered,Resolved - Accepted,Anita Gupta,REP000016,2025-01-05,Credit memo issued for 15000.82,Customer disputes service not rendered on invoice INV0005472
DISP000299,INV0005483,CUST000549,Adani Pharma Enterprises,2025-02-27,34977.06,Quantity Discrepancy,Under Investigation,Kavita Mishra,REP000038,,,Customer disputes quantity discrepancy on invoice INV0005483
DISP000300,INV0005491,CUST000550,JSW Pharma Enterprises,2024-11-15,21384.65,Delivery Delay,Resolved - Rejected,Geeta Mishra,REP000040,2024-12-11,Dispute evidence insufficient,Customer disputes delivery delay on invoice INV0005491
DISP000301,INV0005501,CUST000551,Godrej Pharma Enterprises,2025-03-23,81778.14,Quantity Discrepancy,Awaiting Customer,Rakesh Joshi,REP000048,,,Customer disputes quantity discrepancy on invoice INV0005501
DISP000302,INV0005505,CUST000551,Godrej Pharma Enterprises,2025-02-15,53059.59,Delivery Delay,Under Investigation,Rani Mishra,REP000034,,,Customer disputes delivery delay on invoice INV0005505
DISP000303,INV0005532,CUST000554,SBI Pharma Enterprises,2025-02-03,20892.63,Delivery Delay,Resolved - Accepted,Geeta Mishra,REP000040,2025-02-11,Credit memo issued for 20892.63,Customer disputes delivery delay on invoice INV0005532
DISP000304,INV0005543,CUST000555,TCS Pharma Enterprises,2025-02-20,505104.56,Contract Terms,Under Investigation,Ashok Gupta,REP000010,,,Customer disputes contract terms on invoice INV0005543
DISP000305,INV0005551,CUST000556,Bajaj Pharma Enterprises,2025-04-06,821985.35,Service Not Rendered,Open,Rakesh Joshi,REP000048,,,Customer disputes service not rendered on invoice INV0005551
DISP000306,INV0005604,CUST000561,Tata Healthcare Enterprises,2025-01-08,216683.74,Delivery Delay,Resolved - Accepted,Priya Gupta,REP000011,2025-02-03,Credit memo issued for 216683.74,Customer disputes delivery delay on invoice INV0005604
DISP000307,INV0005673,CUST000568,Birla Healthcare Enterprises,2025-02-14,304557.35,Quantity Discrepancy,Under Investigation,Rahul Joshi,REP000046,,,Customer disputes quantity discrepancy on invoice INV0005673
DISP000308,INV0005684,CUST000569,Adani Healthcare Enterprises,2024-11-30,33514.08,Duplicate Billing,Resolved - Rejected,Priya Gupta,REP000011,2024-12-21,Dispute evidence insufficient,Customer disputes duplicate billing on invoice INV0005684
DISP000309,INV0005701,CUST000571,Godrej Healthcare Enterprises,2024-11-14,366243.82,Quantity Discrepancy,Resolved - Accepted,Kavita Gupta,REP000018,2024-11-20,Credit memo issued for 366243.82,Customer disputes quantity discrepancy on invoice INV0005701
DISP000310,INV0005714,CUST000572,L&T Healthcare Enterprises,2024-11-30,1028291.74,Quality Issue,Under Investigation,Amit Joshi,REP000042,,,Customer disputes quality issue on invoice INV0005714
DISP000311,INV0005722,CUST000573,ICICI Healthcare Enterprises,2024-12-01,67111.39,Service Not Rendered,Under Investigation,Sanjay Mishra,REP000027,,,Customer disputes service not rendered on invoice INV0005722
DISP000312,INV0005764,CUST000577,HCL Healthcare Enterprises,2024-12-28,10966.72,Duplicate Billing,Resolved - Accepted,Raj Joshi,REP000041,2025-01-23,Credit memo issued for 10966.72,Customer disputes duplicate billing on invoice INV0005764
DISP000313,INV0005765,CUST000577,HCL Healthcare Enterprises,2024-10-24,383310.70,Service Not Rendered,Resolved - Accepted,Priya Mishra,REP000031,2024-10-29,Credit memo issued for 383310.70,Customer disputes service not rendered on invoice INV0005765
DISP000314,INV0005786,CUST000579,Indian Healthcare Enterprises,2024-11-19,1008242.00,Quality Issue,Resolved - Rejected,Sunil Mishra,REP000024,2024-12-11,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0005786
DISP000315,INV0005793,CUST000580,Tech Healthcare Enterprises,2024-12-10,929521.50,Quality Issue,Resolved - Rejected,Shalini Mishra,REP000039,2024-12-21,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0005793
DISP000316,INV0005795,CUST000580,Tech Healthcare Enterprises,2024-12-30,305710.99,Price Discrepancy,Resolved - Accepted,Sanjay Gupta,REP000007,2025-01-19,Credit memo issued for 305710.99,Customer disputes price discrepancy on invoice INV0005795
DISP000317,INV0005804,CUST000581,Tata Retail Enterprises,2025-03-11,784489.20,Wrong Item,Resolved - Accepted,Anita Gupta,REP000016,2025-03-24,Credit memo issued for 784489.20,Customer disputes wrong item on invoice INV0005804
DISP000318,INV0005806,CUST000581,Tata Retail Enterprises,2025-03-10,257317.63,Duplicate Billing,Resolved - Accepted,Rajesh Mishra,REP000029,2025-04-05,Credit memo issued for 257317.63,Customer disputes duplicate billing on invoice INV0005806
DISP000319,INV0005845,CUST000585,HDFC Retail Enterprises,2024-11-28,67627.18,Duplicate Billing,Resolved - Accepted,Sunil Joshi,REP000044,2024-12-18,Credit memo issued for 67627.18,Customer disputes duplicate billing on invoice INV0005845
DISP000320,INV0005854,CUST000586,Wipro Retail Enterprises,2024-11-26,784941.47,Service Not Rendered,Resolved - Rejected,Vijay Mishra,REP000023,2024-12-14,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0005854
DISP000321,INV0005858,CUST000586,Wipro Retail Enterprises,2025-04-17,1486236.11,Delivery Delay,Open,Sunil Gupta,REP000004,,,Customer disputes delivery delay on invoice INV0005858
DISP000322,INV0005877,CUST000588,Birla Retail Enterprises,2024-11-29,341726.66,Service Not Rendered,Resolved - Accepted,Kavita Gupta,REP000018,2024-12-05,Credit memo issued for 341726.66,Customer disputes service not rendered on invoice INV0005877
DISP000323,INV0005883,CUST000589,Adani Retail Enterprises,2024-12-26,29477.09,Contract Terms,Resolved - Rejected,Vijay Joshi,REP000043,2025-01-09,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0005883
DISP000324,INV0005891,CUST000590,JSW Retail Enterprises,2024-12-16,18630.40,Duplicate Billing,Resolved - Accepted,Sanjay Gupta,REP000007,2024-12-28,Credit memo issued for 18630.40,Customer disputes duplicate billing on invoice INV0005891
DISP000325,INV0005945,CUST000595,TCS Retail Enterprises,2025-02-11,1674456.20,Contract Terms,Resolved - Rejected,Pooja Gupta,REP000013,2025-03-07,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0005945
DISP000326,INV0005951,CUST000596,Bajaj Retail Enterprises,2025-02-13,37035.72,Quantity Discrepancy,Resolved - Rejected,Raj Joshi,REP000041,2025-03-06,Dispute evidence insufficient,Customer disputes quantity discrepancy on invoice INV0005951
DISP000327,INV0005967,CUST000597,HCL Retail Enterprises,2025-01-29,49283.79,Quantity Discrepancy,Under Investigation,Sunil Mishra,REP000024,,,Customer disputes quantity discrepancy on invoice INV0005967
DISP000328,INV0005993,CUST000600,Tech Retail Enterprises,2025-02-20,1300479.81,Quality Issue,Resolved - Accepted,Vijay Gupta,REP000003,2025-03-05,Credit memo issued for 1300479.81,Customer disputes quality issue on invoice INV0005993
DISP000329,INV0006014,CUST000602,Reliance Media Enterprises,2025-01-15,780931.70,Wrong Item,Resolved - Accepted,Geeta Gupta,REP000020,2025-02-06,Credit memo issued for 780931.70,Customer disputes wrong item on invoice INV0006014
DISP000330,INV0006054,CUST000606,Wipro Media Enterprises,2025-02-13,89904.69,Quality Issue,Resolved - Rejected,Anita Mishra,REP000036,2025-03-03,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0006054
DISP000331,INV0006057,CUST000606,Wipro Media Enterprises,2025-03-22,1992969.35,Wrong Item,Awaiting Internal Response,Sunita Mishra,REP000035,,,Customer disputes wrong item on invoice INV0006057
DISP000332,INV0006061,CUST000607,Mahindra Media Enterprises,2025-01-28,270118.05,Service Not Rendered,Resolved - Rejected,Vijay Joshi,REP000043,2025-02-04,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0006061
DISP000333,INV0006073,CUST000608,Birla Media Enterprises,2024-11-09,17534.31,Wrong Item,Resolved - Rejected,Shalini Mishra,REP000039,2024-12-07,Dispute evidence insufficient,Customer disputes wrong item on invoice INV0006073
DISP000334,INV0006093,CUST000610,JSW Media Enterprises,2024-12-17,7908.76,Wrong Item,Resolved - Accepted,Rajesh Mishra,REP000029,2025-01-13,Credit memo issued for 7908.76,Customer disputes wrong item on invoice INV0006093
DISP000335,INV0006094,CUST000610,JSW Media Enterprises,2024-11-13,29203.30,Service Not Rendered,Resolved - Accepted,Sanjay Mishra,REP000027,2024-12-13,Credit memo issued for 29203.30,Customer disputes service not rendered on invoice INV0006094
DISP000336,INV0006101,CUST000611,Godrej Media Enterprises,2024-11-01,45691.31,Quality Issue,Resolved - Accepted,Amit Joshi,REP000042,2024-11-11,Credit memo issued for 45691.31,Customer disputes quality issue on invoice INV0006101
DISP000337,INV0006135,CUST000614,SBI Media Enterprises,2025-01-24,1744861.61,Quality Issue,Resolved - Accepted,Raj Joshi,REP000041,2025-02-16,Credit memo issued for 1744861.61,Customer disputes quality issue on invoice INV0006135
DISP000338,INV0006141,CUST000615,TCS Media Enterprises,2025-01-15,679533.80,Contract Terms,Resolved - Accepted,Priya Gupta,REP000011,2025-02-06,Credit memo issued for 679533.80,Customer disputes contract terms on invoice INV0006141
DISP000339,INV0006147,CUST000615,TCS Media Enterprises,2024-12-28,476698.62,Contract Terms,Resolved - Rejected,Anil Mishra,REP000025,2025-01-04,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0006147
DISP000340,INV0006154,CUST000616,Bajaj Media Enterprises,2025-04-15,5125.24,Quality Issue,Open,Sanjay Mishra,REP000027,,,Customer disputes quality issue on invoice INV0006154
DISP000341,INV0006171,CUST000618,Hindustan Media Enterprises,2025-04-17,85624.02,Service Not Rendered,Open,Anil Mishra,REP000025,,,Customer disputes service not rendered on invoice INV0006171
DISP000342,INV0006193,CUST000620,Tech Media Enterprises,2025-02-24,50914.04,Service Not Rendered,Resolved - Accepted,Neha Gupta,REP000012,2025-03-08,Credit memo issued for 50914.04,Customer disputes service not rendered on invoice INV0006193
DISP000343,INV0006222,CUST000623,Infosys Telecom Enterprises,2025-01-24,266793.20,Delivery Delay,Under Investigation,Meena Mishra,REP000037,,,Customer disputes delivery delay on invoice INV0006222
DISP000344,INV0006224,CUST000623,Infosys Telecom Enterprises,2025-04-17,214285.94,Delivery Delay,Open,Vijay Joshi,REP000043,,,Customer disputes delivery delay on invoice INV0006224
DISP000345,INV0006243,CUST000625,HDFC Telecom Enterprises,2024-11-25,19613.18,Service Not Rendered,Resolved - Accepted,Rahul Mishra,REP000026,2024-12-20,Credit memo issued for 19613.18,Customer disputes service not rendered on invoice INV0006243
DISP000346,INV0006244,CUST000625,HDFC Telecom Enterprises,2025-02-26,20979.71,Price Discrepancy,Resolved - Accepted,Priya Mishra,REP000031,2025-03-13,Credit memo issued for 20979.71,Customer disputes price discrepancy on invoice INV0006244
DISP000347,INV0006251,CUST000626,Wipro Telecom Enterprises,2025-02-14,48485.56,Duplicate Billing,Resolved - Accepted,Meena Gupta,REP000017,2025-03-01,Credit memo issued for 48485.56,Customer disputes duplicate billing on invoice INV0006251
DISP000348,INV0006303,CUST000631,Godrej Telecom Enterprises,2024-11-11,7666.52,Contract Terms,Resolved - Accepted,Anil Gupta,REP000005,2024-11-19,Credit memo issued for 7666.52,Customer disputes contract terms on invoice INV0006303
DISP000349,INV0006308,CUST000631,Godrej Telecom Enterprises,2025-02-14,43079.12,Duplicate Billing,Resolved - Rejected,Sunil Mishra,REP000024,2025-03-12,Dispute evidence insufficient,Customer disputes duplicate billing on invoice INV0006308
DISP000350,INV0006343,CUST000635,TCS Telecom Enterprises,2024-11-02,35242.18,Quantity Discrepancy,Resolved - Rejected,Raj Mishra,REP000021,2024-11-12,Dispute evidence insufficient,Customer disputes quantity discrepancy on invoice INV0006343
DISP000351,INV0006344,CUST000635,TCS Telecom Enterprises,2025-02-23,23252.98,Price Discrepancy,Resolved - Rejected,Anil Joshi,REP000045,2025-03-07,Dispute evidence insufficient,Customer disputes price discrepancy on invoice INV0006344
DISP000352,INV0006346,CUST000635,TCS Telecom Enterprises,2025-03-10,30687.11,Service Not Rendered,Resolved - Accepted,Shalini Mishra,REP000039,2025-04-11,Credit memo issued for 30687.11,Customer disputes service not rendered on invoice INV0006346
DISP000353,INV0006422,CUST000643,Infosys Software Enterprises,2025-01-06,45485.15,Contract Terms,Under Investigation,Amit Mishra,REP000022,,,Customer disputes contract terms on invoice INV0006422
DISP000354,INV0006443,CUST000645,HDFC Software Enterprises,2024-12-04,242458.20,Contract Terms,Resolved - Accepted,Sunil Joshi,REP000044,2024-12-13,Credit memo issued for 242458.20,Customer disputes contract terms on invoice INV0006443
DISP000355,INV0006472,CUST000648,Birla Software Enterprises,2024-12-28,5898.93,Price Discrepancy,Under Investigation,Ashok Gupta,REP000010,,,Customer disputes price discrepancy on invoice INV0006472
DISP000356,INV0006502,CUST000651,Godrej Software Enterprises,2024-12-10,30809.58,Price Discrepancy,Resolved - Rejected,Shalini Gupta,REP000019,2025-01-09,Dispute evidence insufficient,Customer disputes price discrepancy on invoice INV0006502
DISP000357,INV0006532,CUST000654,SBI Software Enterprises,2025-01-20,9405.83,Price Discrepancy,Under Investigation,Rakesh Mishra,REP000028,,,Customer disputes price discrepancy on invoice INV0006532
DISP000358,INV0006543,CUST000655,TCS Software Enterprises,2025-03-16,90344.80,Price Discrepancy,Resolved - Accepted,Sunil Mishra,REP000024,2025-03-31,Credit memo issued for 90344.80,Customer disputes price discrepancy on invoice INV0006543
DISP000359,INV0006572,CUST000658,Hindustan Software Enterprises,2025-04-15,125122.24,Quality Issue,Open,Neha Gupta,REP000012,,,Customer disputes quality issue on invoice INV0006572
DISP000361,INV0006613,CUST000662,Reliance Hardware Enterprises,2025-02-14,35343.16,Delivery Delay,Under Investigation,Sanjay Gupta,REP000007,,,Customer disputes delivery delay on invoice INV0006613
DISP000362,INV0006621,CUST000663,Infosys Hardware Enterprises,2025-03-13,55065.75,Delivery Delay,Resolved - Accepted,Rajesh Gupta,REP000009,2025-04-02,Credit memo issued for 55065.75,Customer disputes delivery delay on invoice INV0006621
DISP000363,INV0006626,CUST000663,Infosys Hardware Enterprises,2024-12-14,172295.02,Wrong Item,Under Investigation,Meena Mishra,REP000037,,,Customer disputes wrong item on invoice INV0006626
DISP000364,INV0006633,CUST000664,Bharti Hardware Enterprises,2025-01-16,209545.25,Delivery Delay,Under Investigation,Geeta Mishra,REP000040,,,Customer disputes delivery delay on invoice INV0006633
DISP000365,INV0006636,CUST000664,Bharti Hardware Enterprises,2024-11-26,137511.27,Quantity Discrepancy,Resolved - Accepted,Neha Gupta,REP000012,2024-12-01,Credit memo issued for 137511.27,Customer disputes quantity discrepancy on invoice INV0006636
DISP000366,INV0006657,CUST000666,Wipro Hardware Enterprises,2025-01-14,224579.99,Quality Issue,Resolved - Accepted,Ashok Gupta,REP000010,2025-02-03,Credit memo issued for 224579.99,Customer disputes quality issue on invoice INV0006657
DISP000367,INV0006674,CUST000668,Birla Hardware Enterprises,2024-12-22,245565.07,Delivery Delay,Resolved - Rejected,Sunita Mishra,REP000035,2025-01-07,Dispute evidence insufficient,Customer disputes delivery delay on invoice INV0006674
DISP000369,INV0006695,CUST000670,JSW Hardware Enterprises,2025-01-14,11178.73,Contract Terms,Resolved - Accepted,Rakesh Mishra,REP000028,2025-01-26,Credit memo issued for 11178.73,Customer disputes contract terms on invoice INV0006695
DISP000370,INV0006701,CUST000671,Godrej Hardware Enterprises,2025-02-02,794846.11,Delivery Delay,Under Investigation,Rakesh Joshi,REP000048,,,Customer disputes delivery delay on invoice INV0006701
DISP000371,INV0006713,CUST000672,L&T Hardware Enterprises,2025-02-05,33553.87,Wrong Item,Resolved - Accepted,Priya Mishra,REP000031,2025-03-08,Credit memo issued for 33553.87,Customer disputes wrong item on invoice INV0006713
DISP000372,INV0006754,CUST000676,Bajaj Hardware Enterprises,2024-12-11,40171.40,Wrong Item,Resolved - Rejected,Meena Mishra,REP000037,2024-12-16,Dispute evidence insufficient,Customer disputes wrong item on invoice INV0006754
DISP000373,INV0006773,CUST000678,Hindustan Hardware Enterprises,2024-11-30,5893.12,Wrong Item,Resolved - Accepted,Anil Mishra,REP000025,2024-12-08,Credit memo issued for 5893.12,Customer disputes wrong item on invoice INV0006773
DISP000374,INV0006774,CUST000678,Hindustan Hardware Enterprises,2024-11-03,40758.94,Wrong Item,Under Investigation,Geeta Gupta,REP000020,,,Customer disputes wrong item on invoice INV0006774
DISP000375,INV0006804,CUST000681,Tata Food Enterprises,2024-11-30,14804.91,Quantity Discrepancy,Under Investigation,Sanjay Gupta,REP000007,,,Customer disputes quantity discrepancy on invoice INV0006804
DISP000376,INV0006823,CUST000683,Infosys Food Enterprises,2024-11-24,343182.15,Quantity Discrepancy,Resolved - Rejected,Rakesh Joshi,REP000048,2024-12-11,Dispute evidence insufficient,Customer disputes quantity discrepancy on invoice INV0006823
DISP000377,INV0006856,CUST000686,Wipro Food Enterprises,2025-02-13,335298.34,Wrong Item,Resolved - Accepted,Rahul Joshi,REP000046,2025-03-15,Credit memo issued for 335298.34,Customer disputes wrong item on invoice INV0006856
DISP000378,INV0006866,CUST000687,Mahindra Food Enterprises,2025-03-17,99413.88,Delivery Delay,Resolved - Accepted,Ashok Mishra,REP000030,2025-04-07,Credit memo issued for 99413.88,Customer disputes delivery delay on invoice INV0006866
DISP000379,INV0006875,CUST000688,Birla Food Enterprises,2025-03-28,1552891.03,Price Discrepancy,Awaiting Internal Response,Pooja Mishra,REP000033,,,Customer disputes price discrepancy on invoice INV0006875
DISP000380,INV0006884,CUST000689,Adani Food Enterprises,2025-03-04,37804.05,Quantity Discrepancy,Under Investigation,Sunil Gupta,REP000004,,,Customer disputes quantity discrepancy on invoice INV0006884
DISP000381,INV0006891,CUST000690,JSW Food Enterprises,2025-01-23,84620.50,Price Discrepancy,Resolved - Accepted,Geeta Gupta,REP000020,2025-02-20,Credit memo issued for 84620.50,Customer disputes price discrepancy on invoice INV0006891
DISP000382,INV0006904,CUST000691,Godrej Food Enterprises,2025-03-18,32631.98,Wrong Item,Under Investigation,Sunil Gupta,REP000004,,,Customer disputes wrong item on invoice INV0006904
DISP000383,INV0006916,CUST000692,L&T Food Enterprises,2024-11-18,53823.52,Wrong Item,Under Investigation,Ashok Mishra,REP000030,,,Customer disputes wrong item on invoice INV0006916
DISP000384,INV0006937,CUST000694,SBI Food Enterprises,2025-01-30,319267.40,Quantity Discrepancy,Resolved - Accepted,Rakesh Joshi,REP000048,2025-02-18,Credit memo issued for 319267.40,Customer disputes quantity discrepancy on invoice INV0006937
DISP000385,INV0006981,CUST000699,Indian Food Enterprises,2024-11-16,1136852.65,Delivery Delay,Under Investigation,Rakesh Gupta,REP000008,,,Customer disputes delivery delay on invoice INV0006981
DISP000386,INV0006992,CUST000700,Tech Food Enterprises,2025-02-16,57173.99,Delivery Delay,Resolved - Accepted,Rajesh Joshi,REP000049,2025-03-04,Credit memo issued for 57173.99,Customer disputes delivery delay on invoice INV0006992
DISP000387,INV0007011,CUST000702,Reliance Agro Enterprises,2025-01-23,45491.59,Delivery Delay,Resolved - Accepted,Amit Joshi,REP000042,2025-02-08,Credit memo issued for 45491.59,Customer disputes delivery delay on invoice INV0007011
DISP000388,INV0007021,CUST000703,Infosys Agro Enterprises,2025-02-27,302641.78,Duplicate Billing,Resolved - Accepted,Vijay Mishra,REP000023,2025-03-18,Credit memo issued for 302641.78,Customer disputes duplicate billing on invoice INV0007021
DISP000389,INV0007034,CUST000704,Bharti Agro Enterprises,2025-01-10,1086014.28,Quality Issue,Resolved - Rejected,Anil Joshi,REP000045,2025-01-28,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0007034
DISP000390,INV0007053,CUST000706,Wipro Agro Enterprises,2025-02-21,974653.92,Quality Issue,Resolved - Accepted,Shalini Gupta,REP000019,2025-02-28,Credit memo issued for 974653.92,Customer disputes quality issue on invoice INV0007053
DISP000391,INV0007096,CUST000710,JSW Agro Enterprises,2024-10-27,1747499.29,Quality Issue,Resolved - Accepted,Amit Joshi,REP000042,2024-11-19,Credit memo issued for 1747499.29,Customer disputes quality issue on invoice INV0007096
DISP000392,INV0007107,CUST000711,Godrej Agro Enterprises,2024-11-29,254309.24,Quantity Discrepancy,Resolved - Rejected,Anita Mishra,REP000036,2024-12-26,Dispute evidence insufficient,Customer disputes quantity discrepancy on invoice INV0007107
DISP000393,INV0007122,CUST000713,ICICI Agro Enterprises,2024-11-01,2489.45,Quality Issue,Resolved - Accepted,Rajesh Mishra,REP000029,2024-11-24,Credit memo issued for 2489.45,Customer disputes quality issue on invoice INV0007122
DISP000394,INV0007133,CUST000714,SBI Agro Enterprises,2024-12-17,18097.44,Quality Issue,Resolved - Accepted,Pooja Mishra,REP000033,2025-01-14,Credit memo issued for 18097.44,Customer disputes quality issue on invoice INV0007133
DISP000395,INV0007134,CUST000714,SBI Agro Enterprises,2024-12-11,423458.07,Quantity Discrepancy,Under Investigation,Neha Mishra,REP000032,,,Customer disputes quantity discrepancy on invoice INV0007134
DISP000396,INV0007141,CUST000715,TCS Agro Enterprises,2024-12-20,100572.32,Delivery Delay,Resolved - Accepted,Rakesh Gupta,REP000008,2025-01-14,Credit memo issued for 100572.32,Customer disputes delivery delay on invoice INV0007141
DISP000397,INV0007152,CUST000716,Bajaj Agro Enterprises,2025-01-04,345275.18,Price Discrepancy,Resolved - Accepted,Meena Mishra,REP000037,2025-01-21,Credit memo issued for 345275.18,Customer disputes price discrepancy on invoice INV0007152
DISP000398,INV0007192,CUST000720,Tech Agro Enterprises,2025-02-04,179239.18,Service Not Rendered,Resolved - Accepted,Geeta Mishra,REP000040,2025-03-02,Credit memo issued for 179239.18,Customer disputes service not rendered on invoice INV0007192
DISP000399,INV0007222,CUST000723,Infosys Resources Enterprises,2025-01-15,148956.80,Quantity Discrepancy,Resolved - Accepted,Vijay Joshi,REP000043,2025-02-08,Credit memo issued for 148956.80,Customer disputes quantity discrepancy on invoice INV0007222
DISP000400,INV0007242,CUST000725,HDFC Resources Enterprises,2025-02-19,6383.28,Contract Terms,Resolved - Rejected,Ashok Gupta,REP000010,2025-02-24,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0007242
